Date,OptionSymbol,Low,High,MaxReturn%,Volume
2025-12-26,CAMS25DEC750PE,3.3,6.55,98.5,164250.0
2025-12-26,CAMS25DEC760CE,3.15,8.0,154.0,357000.0
2025-12-26,CAMS25DEC760PE,6.75,13.15,94.8,84750.0
2025-12-26,CAMS25DEC770CE,1.55,4.4,183.9,471750.0
2025-12-26,CAMS25DEC770PE,13.6,20.75,52.6,31500.0
2025-12-26,CAMS25DEC780CE,0.9,2.25,150.0,291750.0
2025-12-26,CAMS25DEC780PE,22.0,28.75,30.7,25500.0
2025-12-26,CANBK25DEC148CE,1.67,3.01,80.2,1316250.0
2025-12-26,CANBK25DEC148PE,0.38,0.82,115.8,3786750.0
2025-12-26,CANBK25DEC149CE,1.12,2.24,100.0,1215000.0
2025-12-26,CANBK25DEC149PE,0.59,1.3,120.3,4029750.0
2025-12-26,CANBK25DEC150CE,0.72,1.57,118.1,20952000.0
2025-12-26,CANBK25DEC150PE,0.9,1.98,120.0,10374750.0
2025-12-26,CANBK25DEC151CE,0.52,1.11,113.5,9787500.0
2025-12-26,CANBK25DEC151PE,1.43,2.25,57.3,1309500.0
2025-12-26,CANBK25DEC152CE,0.41,0.82,100.0,6297750.0
2025-12-26,CANBK25DEC152PE,2.1,3.06,45.7,803250.0
2025-12-26,CDSL25DEC1460CE,34.15,50.0,46.4,20425.0
2025-12-26,CDSL25DEC1460PE,1.55,3.05,96.8,218025.0
2025-12-26,CDSL25DEC1480CE,18.4,32.25,75.3,117800.0
2025-12-26,CDSL25DEC1480PE,4.05,9.45,133.3,429400.0
2025-12-26,CDSL25DEC1500CE,8.2,18.45,125.0,1118625.0
2025-12-26,CDSL25DEC1500PE,9.5,18.05,90.0,359100.0
2025-12-26,CDSL25DEC1520CE,4.1,9.45,130.5,1410750.0
2025-12-26,CDSL25DEC1520PE,20.9,34.2,63.6,109725.0
2025-12-26,CDSL25DEC1540CE,1.7,4.7,176.5,1112925.0
2025-12-26,CDSL25DEC1540PE,37.0,51.0,37.8,64125.0
2025-12-26,CGPOWER25DEC640PE,0.5,1.1,120.0,96050.0
2025-12-26,CGPOWER25DEC650CE,12.0,17.65,47.1,113900.0
2025-12-26,CGPOWER25DEC650PE,1.55,3.25,109.7,200600.0
2025-12-26,CGPOWER25DEC660CE,6.2,10.5,69.4,306850.0
2025-12-26,CGPOWER25DEC660PE,4.2,7.55,79.8,389300.0
2025-12-26,CGPOWER25DEC670CE,3.1,5.85,88.7,1476450.0
2025-12-26,CGPOWER25DEC670PE,9.7,14.3,47.4,220150.0
2025-12-26,CGPOWER25DEC680CE,1.8,3.4,88.9,712300.0
2025-12-26,CGPOWER25DEC680PE,16.85,22.75,35.0,85850.0
2025-12-26,CHOLAFIN25DEC1660CE,42.35,56.6,33.6,176875.0
2025-12-26,CHOLAFIN25DEC1660PE,2.25,4.5,100.0,1843125.0
2025-12-26,CHOLAFIN25DEC1680CE,25.15,37.9,50.7,486250.0
2025-12-26,CHOLAFIN25DEC1680PE,4.05,7.0,72.8,1691875.0
2025-12-26,CHOLAFIN25DEC1700CE,11.75,21.0,78.7,1684375.0
2025-12-26,CHOLAFIN25DEC1700PE,7.25,14.0,93.1,1360000.0
2025-12-26,CHOLAFIN25DEC1720CE,4.25,9.2,116.5,2750000.0
2025-12-26,CHOLAFIN25DEC1720PE,13.85,25.65,85.2,353125.0
2025-12-26,CHOLAFIN25DEC1740CE,1.2,3.45,187.5,3246875.0
2025-12-26,CHOLAFIN25DEC1740PE,28.3,42.55,50.4,153125.0
2025-12-26,CIPLA25DEC1490CE,13.85,20.25,46.2,68250.0
2025-12-26,CIPLA25DEC1490PE,3.2,9.1,184.4,249000.0
2025-12-26,CIPLA25DEC1500CE,5.5,13.4,143.6,674250.0
2025-12-26,CIPLA25DEC1500PE,6.35,10.6,66.9,617250.0
2025-12-26,CIPLA25DEC1510CE,3.9,8.85,126.9,1096875.0
2025-12-26,CIPLA25DEC1510PE,11.5,16.3,41.7,168000.0
2025-12-26,CIPLA25DEC1520CE,2.45,5.65,130.6,760125.0
2025-12-26,CIPLA25DEC1530CE,0.9,3.55,294.4,565500.0
2025-12-26,COALINDIA25DEC404.75CE,2.4,6.4,166.7,1586250.0
2025-12-26,COALINDIA25DEC404.75PE,2.45,5.45,122.4,788400.0
2025-12-26,COALINDIA25DEC405CE,2.65,6.3,137.7,4982850.0
2025-12-26,COALINDIA25DEC405PE,2.5,5.55,122.0,3350700.0
2025-12-26,COALINDIA25DEC407.25CE,1.0,5.1,410.0,5239350.0
2025-12-26,COALINDIA25DEC402.5CE,3.8,7.75,103.9,804600.0
2025-12-26,COALINDIA25DEC402.5PE,1.6,4.0,150.0,1493100.0
2025-12-26,COALINDIA25DEC407.25PE,3.5,7.15,104.3,346950.0
2025-12-26,COALINDIA25DEC407.5CE,2.05,5.0,143.9,1583550.0
2025-12-26,COALINDIA25DEC407.5PE,3.8,6.8,78.9,364500.0
2025-12-26,COFORGE25DEC1660PE,7.95,28.3,256.0,3330375.0
2025-12-26,COFORGE25DEC1680CE,31.65,74.85,136.5,681000.0
2025-12-26,COFORGE25DEC1680PE,11.8,38.3,224.6,3578250.0
2025-12-26,COFORGE25DEC1700CE,23.4,61.1,161.1,2003250.0
2025-12-26,COFORGE25DEC1700PE,17.0,49.4,190.6,4656750.0
2025-12-26,COFORGE25DEC1720CE,16.8,47.35,181.8,2157375.0
2025-12-26,COFORGE25DEC1720PE,23.9,62.65,162.1,2025375.0
2025-12-26,COFORGE25DEC1740CE,11.75,35.75,204.3,3232500.0
2025-12-26,COFORGE25DEC1740PE,32.0,77.7,142.8,1216500.0
2025-12-26,COLPAL25DEC2060PE,1.7,4.3,152.9,59625.0
2025-12-26,COLPAL25DEC2080CE,23.0,34.4,49.6,9225.0
2025-12-26,COLPAL25DEC2080PE,4.0,13.4,235.0,63225.0
2025-12-26,COLPAL25DEC2100CE,12.0,23.65,97.1,267300.0
2025-12-26,COLPAL25DEC2100PE,9.45,19.3,104.2,155025.0
2025-12-26,COLPAL25DEC2120CE,5.0,13.5,170.0,189000.0
2025-12-26,COLPAL25DEC2120PE,19.1,32.6,70.7,63450.0
2025-12-26,COLPAL25DEC2140CE,3.35,7.55,125.4,84825.0
2025-12-26,COLPAL25DEC2140PE,35.0,49.25,40.7,6975.0
2025-12-26,CONCOR25DEC505CE,9.2,17.5,90.2,110000.0
2025-12-26,CONCOR25DEC505PE,0.55,2.55,363.6,612500.0
2025-12-26,CONCOR25DEC510CE,2.85,13.4,370.2,1367500.0
2025-12-26,CONCOR25DEC510PE,0.85,4.8,464.7,1520000.0
2025-12-26,CONCOR25DEC515CE,1.7,9.35,450.0,2893750.0
2025-12-26,CONCOR25DEC515PE,1.7,6.35,273.5,753750.0
2025-12-26,CONCOR25DEC520CE,0.8,6.3,687.5,9383750.0
2025-12-26,CONCOR25DEC520PE,3.4,11.8,247.1,965000.0
2025-12-26,CONCOR25DEC525CE,0.6,4.35,625.0,6425000.0
2025-12-26,CONCOR25DEC525PE,6.45,13.9,115.5,177500.0
2025-12-26,CROMPTON25DEC250PE,0.25,0.55,120.0,549000.0
2025-12-26,CROMPTON25DEC255CE,3.2,4.65,45.3,300600.0
2025-12-26,CROMPTON25DEC255PE,0.9,1.65,83.3,606600.0
2025-12-26,CROMPTON25DEC260CE,1.0,1.8,80.0,1681200.0
2025-12-26,CROMPTON25DEC260PE,2.9,4.55,56.9,378000.0
2025-12-26,CROMPTON25DEC265CE,0.3,0.55,83.3,1157400.0
2025-12-26,CROMPTON25DEC265PE,6.8,8.85,30.1,91800.0
2025-12-26,CROMPTON25DEC270CE,0.1,0.25,150.0,1719000.0
2025-12-26,CUMMINSIND25DEC4250PE,3.85,8.85,129.9,70200.0
2025-12-26,CUMMINSIND25DEC4300CE,71.4,100.0,40.1,5000.0
2025-12-26,CUMMINSIND25DEC4300PE,8.3,18.65,124.7,227800.0
2025-12-26,CUMMINSIND25DEC4350CE,40.5,63.2,56.0,28000.0
2025-12-26,CUMMINSIND25DEC4350PE,13.05,36.8,182.0,352800.0
2025-12-26,CUMMINSIND25DEC4400CE,18.0,48.8,171.1,295400.0
2025-12-26,CUMMINSIND25DEC4400PE,32.2,65.0,101.9,126000.0
2025-12-26,CUMMINSIND25DEC4450CE,8.6,30.4,253.5,171800.0
2025-12-26,CUMMINSIND25DEC4450PE,59.05,102.5,73.6,27200.0
2025-12-26,CYIENT25DEC1080PE,1.2,2.45,104.2,132175.0
2025-12-26,CYIENT25DEC1100PE,2.9,5.9,103.4,90525.0
2025-12-26,CYIENT25DEC1120CE,10.8,16.6,53.7,350625.0
2025-12-26,CYIENT25DEC1120PE,7.4,15.5,109.5,110500.0
2025-12-26,CYIENT25DEC1140CE,4.4,7.2,63.6,699550.0
2025-12-26,CYIENT25DEC1140PE,19.75,28.3,43.3,26775.0
2025-12-26,CYIENT25DEC1160CE,1.8,3.15,75.0,172125.0
2025-12-26,DABUR25DEC480PE,0.2,0.35,75.0,385000.0
2025-12-26,DABUR25DEC485PE,0.5,0.95,90.0,568750.0
2025-12-26,DABUR25DEC490CE,3.5,5.55,58.6,351250.0
2025-12-26,DABUR25DEC490PE,1.6,2.85,78.1,810000.0
2025-12-26,DABUR25DEC495CE,1.15,2.9,152.2,865000.0
2025-12-26,DABUR25DEC495PE,4.1,5.8,41.5,197500.0
2025-12-26,DABUR25DEC500CE,0.7,1.4,100.0,1045000.0
2025-12-26,DALBHARAT25DEC2120CE,6.3,46.95,645.2,428025.0
2025-12-26,DALBHARAT25DEC2120PE,1.85,21.15,1043.2,459550.0
2025-12-26,DALBHARAT25DEC2140CE,5.8,32.2,455.2,1273675.0
2025-12-26,DALBHARAT25DEC2160CE,2.45,20.95,755.1,1856075.0
2025-12-26,DALBHARAT25DEC2160PE,15.4,25.0,62.3,65975.0
2025-12-26,DALBHARAT25DEC2180CE,2.5,13.15,426.0,1133600.0
2025-12-26,DALBHARAT25DEC2180PE,25.9,63.4,144.8,7150.0
2025-12-26,DALBHARAT25DEC2200CE,1.75,8.0,357.1,1038700.0
2025-12-26,DELHIVERY25DEC400CE,7.6,10.7,40.8,176375.0
2025-12-26,DELHIVERY25DEC400PE,1.0,1.8,80.0,504225.0
2025-12-26,DELHIVERY25DEC405CE,4.3,6.9,60.5,226175.0
2025-12-26,DELHIVERY25DEC405PE,2.15,3.65,69.8,900550.0
2025-12-26,DELHIVERY25DEC410CE,2.25,4.1,82.2,1010525.0
2025-12-26,DELHIVERY25DEC410PE,4.25,6.55,54.1,529125.0
2025-12-26,DELHIVERY25DEC415CE,1.1,2.2,100.0,564400.0
2025-12-26,DELHIVERY25DEC415PE,7.75,10.3,32.9,60175.0
2025-12-26,DELHIVERY25DEC420CE,0.55,1.25,127.3,865275.0
2025-12-26,DIVISLAB25DEC6400CE,96.8,158.0,63.2,19300.0
2025-12-26,DIVISLAB25DEC6400PE,11.25,22.85,103.1,93900.0
2025-12-26,DIVISLAB25DEC6450CE,58.8,113.25,92.6,14400.0
2025-12-26,DIVISLAB25DEC6450PE,19.6,40.0,104.1,93600.0
2025-12-26,DIVISLAB25DEC6500CE,35.0,78.4,124.0,82300.0
2025-12-26,DIVISLAB25DEC6500PE,34.0,65.25,91.9,97400.0
2025-12-26,DIVISLAB25DEC6550CE,20.8,51.25,146.4,110800.0
2025-12-26,DIVISLAB25DEC6550PE,55.7,102.05,83.2,23000.0
2025-12-26,DIVISLAB25DEC6600CE,13.0,32.95,153.5,146100.0
2025-12-26,DIXON25DEC12000CE,498.55,734.6,47.3,48750.0
2025-12-26,DIXON25DEC12000PE,42.05,85.45,103.2,1815350.0
2025-12-26,DIXON25DEC12250CE,296.1,518.05,75.0,48100.0
2025-12-26,DIXON25DEC12250PE,74.0,144.5,95.3,1308450.0
2025-12-26,DIXON25DEC12500CE,161.05,339.25,110.6,905750.0
2025-12-26,DIXON25DEC12500PE,116.0,245.0,111.2,1155400.0
2025-12-26,DIXON25DEC12750CE,77.2,200.05,159.1,1127400.0
2025-12-26,DIXON25DEC12750PE,250.6,400.0,59.6,210800.0
2025-12-26,DIXON25DEC13000CE,37.1,106.55,187.2,1496450.0
2025-12-26,DIXON25DEC13000PE,411.9,609.0,47.9,260150.0
2025-12-26,DLF25DEC670PE,0.5,1.0,100.0,293700.0
2025-12-26,DLF25DEC680PE,1.15,2.95,156.5,1470150.0
2025-12-26,DLF25DEC690CE,5.7,10.3,80.7,549450.0
2025-12-26,DLF25DEC690PE,2.85,6.55,129.8,1702800.0
2025-12-26,DLF25DEC700CE,2.35,4.8,104.3,2962575.0
2025-12-26,DLF25DEC700PE,7.35,12.85,74.8,494175.0
2025-12-26,DLF25DEC710CE,1.0,2.05,105.0,2107875.0
2025-12-26,DLF25DEC710PE,14.55,21.05,44.7,85800.0
2025-12-26,DMART25DEC3700PE,2.05,3.8,85.4,101100.0
2025-12-26,DMART25DEC3750CE,55.5,73.4,32.3,5550.0
2025-12-26,DMART25DEC3750PE,5.1,10.55,106.9,107550.0
2025-12-26,DMART25DEC3800CE,21.95,47.15,114.8,277050.0
2025-12-26,DMART25DEC3800PE,14.5,28.45,96.2,83100.0
2025-12-26,DMART25DEC3850CE,9.2,21.8,137.0,257550.0
2025-12-26,DMART25DEC3850PE,39.7,65.4,64.7,13500.0
2025-12-26,DMART25DEC3900CE,4.65,10.5,125.8,291300.0
2025-12-26,DMART25DEC3900PE,78.2,111.2,42.2,16800.0
2025-12-26,DRREDDY25DEC1250CE,14.85,26.05,75.4,106250.0
2025-12-26,DRREDDY25DEC1250PE,0.9,3.15,250.0,947500.0
2025-12-26,DRREDDY25DEC1260CE,7.55,17.9,137.1,642500.0
2025-12-26,DRREDDY25DEC1260PE,2.6,6.0,130.8,1345000.0
2025-12-26,DRREDDY25DEC1270CE,3.4,11.0,223.5,743125.0
2025-12-26,DRREDDY25DEC1270PE,5.25,11.6,121.0,290625.0
2025-12-26,DRREDDY25DEC1280CE,1.65,6.05,266.7,1074375.0
2025-12-26,DRREDDY25DEC1280PE,10.3,19.35,87.9,154375.0
2025-12-26,DRREDDY25DEC1290CE,1.15,3.55,208.7,515625.0
2025-12-26,DRREDDY25DEC1290PE,19.2,27.35,42.4,50625.0
2025-12-26,EICHERMOT25DEC7250CE,58.7,114.95,95.8,94675.0
2025-12-26,EICHERMOT25DEC7250PE,20.3,38.1,87.7,359100.0
2025-12-26,EICHERMOT25DEC7300CE,35.55,80.0,125.0,573650.0
2025-12-26,EICHERMOT25DEC7300PE,34.0,64.1,88.5,572775.0
2025-12-26,EICHERMOT25DEC7350CE,20.5,54.1,163.9,709275.0
2025-12-26,EICHERMOT25DEC7350PE,58.0,98.2,69.3,142450.0
2025-12-26,EICHERMOT25DEC7400CE,11.9,36.7,208.4,767900.0
2025-12-26,EICHERMOT25DEC7400PE,89.65,138.5,54.5,75250.0
2025-12-26,EICHERMOT25DEC7450CE,6.85,22.95,235.0,170450.0
2025-12-26,ETERNAL25DEC275CE,6.05,9.8,62.0,1045175.0
2025-12-26,ETERNAL25DEC275PE,0.4,1.7,325.0,6763325.0
2025-12-26,ETERNAL25DEC280CE,3.0,5.65,88.3,5405325.0
2025-12-26,ETERNAL25DEC280PE,1.25,3.8,204.0,15556375.0
2025-12-26,ETERNAL25DEC285CE,1.1,2.55,131.8,12869475.0
2025-12-26,ETERNAL25DEC285PE,3.1,8.15,162.9,6336525.0
2025-12-26,ETERNAL25DEC290CE,0.65,1.15,76.9,12660925.0
2025-12-26,ETERNAL25DEC290PE,6.7,11.1,65.7,3050650.0
2025-12-26,ETERNAL25DEC295CE,0.3,0.5,66.7,4030350.0
2025-12-26,EXIDEIND25DEC360PE,0.5,0.85,70.0,419400.0
2025-12-26,EXIDEIND25DEC365CE,2.6,5.45,109.6,381600.0
2025-12-26,EXIDEIND25DEC365PE,1.25,2.3,84.0,536400.0
2025-12-26,EXIDEIND25DEC370CE,0.9,2.8,211.1,1486800.0
2025-12-26,EXIDEIND25DEC370PE,3.3,5.4,63.6,594000.0
2025-12-26,EXIDEIND25DEC375CE,0.4,1.25,212.5,700200.0
2025-12-26,FEDERALBNK25DEC257.5CE,4.2,6.3,50.0,700000.0
2025-12-26,FEDERALBNK25DEC257.5PE,0.3,0.65,116.7,2085000.0
2025-12-26,FEDERALBNK25DEC260CE,2.05,4.15,102.4,5460000.0
2025-12-26,FEDERALBNK25DEC260PE,0.65,1.45,123.1,7685000.0
2025-12-26,FEDERALBNK25DEC262.5CE,0.95,2.4,152.6,3640000.0
2025-12-26,FEDERALBNK25DEC262.5PE,1.4,2.9,107.1,3150000.0
2025-12-26,FEDERALBNK25DEC265CE,0.5,1.3,160.0,11885000.0
2025-12-26,FEDERALBNK25DEC265PE,2.85,4.8,68.4,1820000.0
2025-12-26,FEDERALBNK25DEC267.5CE,0.25,0.7,180.0,3035000.0
2025-12-26,FEDERALBNK25DEC267.5PE,4.8,6.95,44.8,475000.0
2025-12-26,FORTIS25DEC880CE,19.35,28.9,49.4,20150.0
2025-12-26,FORTIS25DEC880PE,0.3,0.7,133.3,197625.0
2025-12-26,FORTIS25DEC890CE,10.15,20.35,100.5,68975.0
2025-12-26,FORTIS25DEC890PE,1.0,3.05,205.0,295275.0
2025-12-26,FORTIS25DEC900CE,5.05,12.45,146.5,440975.0
2025-12-26,FORTIS25DEC900PE,3.3,7.85,137.9,349525.0
2025-12-26,FORTIS25DEC910CE,2.65,7.5,183.0,1491100.0
2025-12-26,FORTIS25DEC910PE,8.3,14.9,79.5,55800.0
2025-12-26,FORTIS25DEC920CE,1.2,3.75,212.5,535525.0
2025-12-26,FORTIS25DEC920PE,14.8,23.3,57.4,10850.0
2025-12-26,GAIL25DEC167.5PE,0.2,0.41,105.0,648900.0
2025-12-26,GAIL25DEC170PE,0.82,1.49,81.7,2860200.0
2025-12-26,GAIL25DEC172.5CE,0.6,1.46,143.3,2819250.0
2025-12-26,GAIL25DEC172.5PE,1.96,2.63,34.2,1159200.0
2025-12-26,GAIL25DEC175CE,0.26,0.76,192.3,4126500.0
2025-12-26,GAIL25DEC177.5CE,0.06,0.38,533.3,1830150.0
2025-12-26,GLENMARK25DEC1980CE,25.8,44.35,71.9,23250.0
2025-12-26,GLENMARK25DEC1980PE,1.5,5.3,253.3,255750.0
2025-12-26,GLENMARK25DEC2000CE,11.6,29.3,152.6,306000.0
2025-12-26,GLENMARK25DEC2000PE,4.9,13.3,171.4,374250.0
2025-12-26,GLENMARK25DEC2020CE,4.95,16.95,242.4,383625.0
2025-12-26,GLENMARK25DEC2020PE,14.3,25.3,76.9,176250.0
2025-12-26,GLENMARK25DEC2040CE,2.1,9.5,352.4,713250.0
2025-12-26,GLENMARK25DEC2040PE,26.25,41.35,57.5,67125.0
2025-12-26,GLENMARK25DEC2060CE,0.8,4.9,512.5,503625.0
2025-12-26,GLENMARK25DEC2060PE,42.75,60.0,40.4,66375.0
2025-12-26,GMRAIRPORT25DEC102CE,1.62,2.41,48.8,4931325.0
2025-12-26,GMRAIRPORT25DEC102PE,0.29,0.51,75.9,3620025.0
2025-12-26,GMRAIRPORT25DEC103CE,1.0,1.75,75.0,3062025.0
2025-12-26,GMRAIRPORT25DEC104CE,0.68,1.24,82.4,9590625.0
2025-12-26,GMRAIRPORT25DEC104PE,1.06,1.59,50.0,2036700.0
2025-12-26,GMRAIRPORT25DEC105CE,0.46,0.88,91.3,15170625.0
2025-12-26,GMRAIRPORT25DEC105PE,1.7,2.35,38.2,760275.0
2025-12-26,GMRAIRPORT25DEC106CE,0.29,0.58,100.0,7839900.0
2025-12-26,GMRAIRPORT25DEC106PE,2.33,3.07,31.8,104625.0
2025-12-26,GODREJCP25DEC1160PE,0.7,1.35,92.9,73500.0
2025-12-26,GODREJCP25DEC1180CE,15.7,25.75,64.0,44500.0
2025-12-26,GODREJCP25DEC1180PE,1.95,4.5,130.8,254000.0
2025-12-26,GODREJCP25DEC1200CE,4.95,11.35,129.3,623500.0
2025-12-26,GODREJCP25DEC1200PE,6.5,14.95,130.0,155000.0
2025-12-26,GODREJCP25DEC1220CE,0.9,3.45,283.3,544000.0
2025-12-26,GODREJCP25DEC1220PE,19.45,25.4,30.6,19000.0
2025-12-26,GODREJCP25DEC1240CE,0.55,0.9,63.6,162000.0
2025-12-26,GODREJPROP25DEC1960CE,47.45,63.05,32.9,9350.0
2025-12-26,GODREJPROP25DEC1960PE,2.2,5.5,150.0,84150.0
2025-12-26,GODREJPROP25DEC1980PE,4.8,11.15,132.3,47850.0
2025-12-26,GODREJPROP25DEC2000CE,18.9,31.0,64.0,277200.0
2025-12-26,GODREJPROP25DEC2000PE,9.75,20.8,113.3,287925.0
2025-12-26,GODREJPROP25DEC2020CE,10.8,20.2,87.0,374000.0
2025-12-26,GODREJPROP25DEC2020PE,18.7,32.75,75.1,54175.0
2025-12-26,GODREJPROP25DEC2040CE,7.0,12.8,82.9,245850.0
2025-12-26,GODREJPROP25DEC2040PE,31.5,46.0,46.0,48400.0
2025-12-26,GRASIM25DEC2780PE,2.2,5.55,152.3,97250.0
2025-12-26,GRASIM25DEC2800CE,26.4,45.55,72.5,88000.0
2025-12-26,GRASIM25DEC2800PE,4.25,11.3,165.9,197750.0
2025-12-26,GRASIM25DEC2820CE,15.35,29.9,94.8,70000.0
2025-12-26,GRASIM25DEC2820PE,8.55,21.0,145.6,156750.0
2025-12-26,GRASIM25DEC2840CE,7.4,18.4,148.6,472000.0
2025-12-26,GRASIM25DEC2840PE,16.35,33.1,102.4,81500.0
2025-12-26,GRASIM25DEC2860CE,3.6,10.2,183.3,168750.0
2025-12-26,HAL25DEC4350CE,92.45,128.4,38.9,82800.0
2025-12-26,HAL25DEC4350PE,4.25,11.4,168.2,783150.0
2025-12-26,HAL25DEC4400CE,54.2,85.15,57.1,552000.0
2025-12-26,HAL25DEC4400PE,10.7,21.95,105.1,763050.0
2025-12-26,HAL25DEC4450CE,28.65,51.1,78.4,1420650.0
2025-12-26,HAL25DEC4450PE,25.65,48.95,90.8,841950.0
2025-12-26,HAL25DEC4500CE,14.0,28.5,103.6,2669550.0
2025-12-26,HAL25DEC4500PE,53.35,81.6,53.0,398850.0
2025-12-26,HAL25DEC4550CE,8.25,16.0,93.9,967500.0
2025-12-26,HAL25DEC4550PE,90.5,122.15,35.0,50700.0
2025-12-26,HAVELLS25DEC1380PE,0.4,0.9,125.0,101000.0
2025-12-26,HAVELLS25DEC1400CE,26.85,37.5,39.7,28500.0
2025-12-26,HAVELLS25DEC1400PE,1.3,3.0,130.8,150000.0
2025-12-26,HAVELLS25DEC1420CE,11.9,20.25,70.2,105000.0
2025-12-26,HAVELLS25DEC1420PE,4.0,7.85,96.2,277500.0
2025-12-26,HAVELLS25DEC1440CE,4.65,9.5,104.3,481000.0
2025-12-26,HAVELLS25DEC1440PE,12.4,21.15,70.6,113000.0
2025-12-26,HAVELLS25DEC1460CE,1.65,3.5,112.1,235500.0
2025-12-26,HAVELLS25DEC1460PE,27.5,36.9,34.2,15500.0
2025-12-26,HCLTECH25DEC1620CE,33.45,54.0,61.4,15400.0
2025-12-26,HCLTECH25DEC1620PE,0.75,2.4,220.0,193200.0
2025-12-26,HCLTECH25DEC1640CE,18.2,35.6,95.6,403200.0
2025-12-26,HCLTECH25DEC1640PE,1.8,7.0,288.9,1045800.0
2025-12-26,HCLTECH25DEC1660CE,7.6,18.6,144.7,661850.0
2025-12-26,HCLTECH25DEC1660PE,4.9,16.2,230.6,725900.0
2025-12-26,HCLTECH25DEC1680CE,3.35,9.1,171.6,1170050.0
2025-12-26,HCLTECH25DEC1680PE,14.8,31.85,115.2,159250.0
2025-12-26,HCLTECH25DEC1700CE,1.2,2.9,141.7,843500.0
2025-12-26,HCLTECH25DEC1700PE,29.55,48.45,64.0,79800.0
2025-12-26,HDFCAMC25DEC2640PE,9.5,18.05,90.0,73500.0
2025-12-26,HDFCAMC25DEC2650CE,22.05,36.35,64.9,136800.0
2025-12-26,HDFCAMC25DEC2650PE,12.0,22.6,88.3,203400.0
2025-12-26,HDFCAMC25DEC2660CE,17.55,30.25,72.4,187500.0
2025-12-26,HDFCAMC25DEC2660PE,15.5,28.3,82.6,101700.0
2025-12-26,HDFCAMC25DEC2675CE,12.25,21.65,76.7,207600.0
2025-12-26,HDFCAMC25DEC2675PE,22.5,37.8,68.0,26700.0
2025-12-26,HDFCAMC25DEC2680CE,11.15,19.0,70.4,72600.0
2025-12-26,HDFCAMC25DEC2680PE,25.05,41.2,64.5,34800.0
2025-12-26,HDFCBANK25DEC1000CE,2.55,5.0,96.1,9448450.0
2025-12-26,HDFCBANK25DEC1000PE,7.3,14.4,97.3,2135650.0
2025-12-26,HDFCBANK25DEC1005CE,1.85,3.0,62.2,4670050.0
2025-12-26,HDFCBANK25DEC1005PE,10.65,18.65,75.1,880000.0
2025-12-26,HDFCBANK25DEC985CE,6.9,14.0,102.9,814000.0
2025-12-26,HDFCBANK25DEC985PE,1.65,3.8,130.3,3299450.0
2025-12-26,HDFCBANK25DEC990CE,4.8,10.25,113.5,3821400.0
2025-12-26,HDFCBANK25DEC990PE,2.75,6.65,141.8,6806250.0
2025-12-26,HDFCBANK25DEC995CE,3.35,7.0,109.0,4217950.0
2025-12-26,HDFCBANK25DEC995PE,4.5,10.2,126.7,2656500.0
2025-12-26,HDFCLIFE25DEC730PE,0.2,0.45,125.0,102300.0
2025-12-26,HDFCLIFE25DEC740PE,0.75,1.3,73.3,334400.0
2025-12-26,HDFCLIFE25DEC750CE,4.5,7.65,70.0,294800.0
2025-12-26,HDFCLIFE25DEC750PE,2.55,4.65,82.4,733700.0
2025-12-26,HDFCLIFE25DEC760CE,1.7,3.1,82.4,1579600.0
2025-12-26,HDFCLIFE25DEC760PE,7.9,11.9,50.6,309100.0
2025-12-26,HDFCLIFE25DEC770CE,0.75,1.4,86.7,1350800.0
2025-12-26,HEROMOTOCO25DEC5550CE,100.9,167.2,65.7,10800.0
2025-12-26,HEROMOTOCO25DEC5550PE,3.5,8.0,128.6,293250.0
2025-12-26,HEROMOTOCO25DEC5600CE,60.5,121.0,100.0,23850.0
2025-12-26,HEROMOTOCO25DEC5600PE,8.35,17.05,104.2,593400.0
2025-12-26,HEROMOTOCO25DEC5650PE,17.9,38.55,115.4,534450.0
2025-12-26,HEROMOTOCO25DEC5700CE,15.15,51.1,237.3,615450.0
2025-12-26,HEROMOTOCO25DEC5700PE,33.8,71.2,110.7,484050.0
2025-12-26,HEROMOTOCO25DEC5750CE,7.6,29.1,282.9,550800.0
2025-12-26,HEROMOTOCO25DEC5750PE,63.9,112.85,76.6,78000.0
2025-12-26,HFCL25DEC62CE,1.78,2.84,59.6,316050.0
2025-12-26,HFCL25DEC62PE,0.18,0.68,277.8,438600.0
2025-12-26,HFCL25DEC63CE,1.45,2.13,46.9,387000.0
2025-12-26,HFCL25DEC63PE,0.35,1.15,228.6,1483500.0
2025-12-26,HFCL25DEC64CE,1.06,1.66,56.6,1161000.0
2025-12-26,HFCL25DEC64PE,0.68,1.75,157.4,2844450.0
2025-12-26,HFCL25DEC65CE,0.6,1.07,78.3,7294950.0
2025-12-26,HFCL25DEC65PE,1.22,2.41,97.5,2089800.0
2025-12-26,HFCL25DEC66CE,0.35,0.77,120.0,2721900.0
2025-12-26,HFCL25DEC66PE,1.68,3.34,98.8,864300.0
2025-12-26,HINDALCO25DEC850CE,14.25,25.0,75.4,666400.0
2025-12-26,HINDALCO25DEC850PE,1.15,3.3,187.0,1874600.0
2025-12-26,HINDALCO25DEC860CE,7.75,16.45,112.3,2126600.0
2025-12-26,HINDALCO25DEC860PE,2.4,7.0,191.7,3697400.0
2025-12-26,HINDALCO25DEC870CE,3.75,9.4,150.7,6990200.0
2025-12-26,HINDALCO25DEC870PE,5.45,13.0,138.5,1999900.0
